key,label_version,is_economic,primary_topic,relevance,sentiment,is_ad,is_digest,is_foreign
@spotuz|39820,v2,1,fiscal,0.9,-0.3,0,0,0
@spotuz|39821,v2,1,business,0.8,0.1,0,0,0
@spotuz|39822,v2,1,fiscal,0.7,0.0,0,0,0
@spotuz|39823,v2,1,fiscal,0.8,0.0,0,0,0
@spotuz|39824,v2,1,business,0.6,0.0,0,0,0
@spotuz|39825,v2,1,energy_utility,0.9,-0.4,0,0,0
@spotuz|39826,v2,1,energy_utility,0.9,-0.4,0,0,0
@spotuz|39827,v2,1,business,0.9,0.0,0,0,0
@spotuz|39828,v2,1,banking_finance,0.8,0.0,1,0,0
@spotuz|39829,v2,1,trade,0.85,0.0,0,0,0
@spotuz|39830,v2,1,construction_realty,0.8,0.0,0,0,0
@spotuz|39831,v2,1,banking_finance,0.8,0.0,1,0,0
@spotuz|39832,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39833,v2,1,banking_finance,0.8,0.0,1,0,0
@spotuz|39834,v2,1,banking_finance,0.8,0.0,0,0,0
@spotuz|39835,v2,1,currency_fx,0.9,0.6,0,0,0
@spotuz|39836,v2,1,business,0.8,0.0,0,0,0
@spotuz|39837,v2,1,business,0.6,0.0,0,0,0
@spotuz|39838,v2,1,business,0.7,0.0,0,0,0
@spotuz|39839,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39844,v2,1,fiscal,0.8,0.0,0,0,0
@spotuz|39845,v2,1,banking_finance,0.8,0.5,0,0,0
@spotuz|39846,v2,1,construction_realty,0.8,0.5,0,0,0
@spotuz|39847,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84169,v2,1,trade,0.7,0.5,0,0,0
@uzdaily|84170,v2,1,labour_income,0.6,0.5,0,0,0
@uzdaily|84171,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84172,v2,1,fiscal,0.9,0.0,0,0,0
@uzdaily|84173,v2,1,labour_income,0.8,0.6,0,0,0
@uzdaily|84174,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84175,v2,1,macro,0.8,0.5,0,0,0
@uzdaily|84176,v2,1,trade,0.7,0.0,0,0,0
@uzdaily|84177,v2,1,trade,0.6,0.0,0,0,0
@uzdaily|84178,v2,1,banking_finance,0.8,0.0,0,0,0
@uzdaily|84179,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84180,v2,1,trade,0.6,0.0,0,0,0
@uzdaily|84181,v2,1,banking_finance,0.7,0.0,0,0,0
@uzdaily|84182,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84183,v2,1,banking_finance,0.8,0.0,0,0,0
@uzdaily|84184,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84185,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84186,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84187,v2,1,trade,0.6,0.0,0,0,0
@uzdaily|84188,v2,1,energy_utility,0.7,0.0,0,0,0
@uzdaily|84189,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84190,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84191,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84192,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84193,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84194,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84195,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84196,v2,1,macro,0.8,0.0,0,0,0
@uzdaily|84197,v2,1,construction_realty,0.9,0.7,0,0,0
@uzdaily|84198,v2,1,construction_realty,0.9,0.7,0,0,0
@uzdaily|84199,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84200,v2,1,energy_utility,0.6,0.5,0,0,0
@uzdaily|84201,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84202,v2,1,business,0.9,0.7,0,0,0
@uzdaily|84203,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84204,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84205,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84206,v2,1,business,0.6,0.5,0,0,0
@uzdaily|84207,v2,1,energy_utility,0.7,0.6,0,0,0
@uzdaily|84208,v2,1,business,0.7,0.6,0,0,0
@uzdaily|84209,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84210,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84211,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84212,v2,1,construction_realty,0.9,0.0,0,0,0
@uzdaily|84213,v2,1,business,0.9,0.0,0,0,0
@uzdaily|84214,v2,1,business,0.9,0.0,0,0,0
@uzdaily|84215,v2,1,business,0.9,0.0,0,0,0
@uzdaily|84216,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84217,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136354,v2,1,business,0.8,0.0,0,0,0
@daryo|136355,v2,1,construction_realty,0.7,0.0,0,0,0
@daryo|136356,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136357,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136358,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136359,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136360,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136361,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136362,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136363,v2,1,banking_finance,0.9,0.5,1,0,0
@daryo|136364,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136365,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136366,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136367,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136368,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136369,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136370,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136372,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136373,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136374,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136375,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136376,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136377,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136378,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136379,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136380,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136381,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136382,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136383,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136384,v2,0,non_economic,0.0,0.0,0,1,1
@gazetauz|64038,v2,1,banking_finance,0.8,0.6,1,0,0
@gazetauz|64039,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64040,v2,1,fiscal,0.7,0.0,0,0,0
@gazetauz|64042,v2,1,banking_finance,0.6,0.5,1,0,0
@gazetauz|64043,v2,1,construction_realty,0.9,0.7,1,0,0
@gazetauz|64044,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64045,v2,1,trade,0.7,0.0,0,0,0
@gazetauz|64046,v2,1,fiscal,0.6,0.0,0,0,0
@kunuzofficial|173852,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173853,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173854,v2,1,business,0.8,0.0,0,0,0
@kunuzofficial|173855,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173856,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173857,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173859,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173860,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173861,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173863,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173864,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173865,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173866,v2,1,business,0.6,0.0,0,0,0
@kunuzofficial|173867,v2,1,energy_utility,0.5,0.3,0,0,0
@kunuzofficial|173868,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173869,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173870,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173871,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173872,v2,1,labour_income,0.8,0.5,0,0,0
@kunuzofficial|173873,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173874,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173875,v2,1,fiscal,0.6,0.0,0,0,0
@kunuzofficial|173876,v2,1,energy_utility,0.8,-0.5,0,0,0
@kunuzofficial|173877,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173878,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173879,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39848,v2,1,banking_finance,0.9,0.0,1,0,0
@spotuz|39849,v2,1,banking_finance,0.7,0.0,0,0,0
@spotuz|39850,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39851,v2,1,labour_income,0.6,0.0,0,0,0
@spotuz|39852,v2,1,construction_realty,0.8,0.5,0,0,0
@spotuz|39853,v2,1,prices_inflation,0.9,0.6,0,0,0
@spotuz|39854,v2,1,energy_utility,0.9,0.6,0,0,0
@spotuz|39855,v2,0,non_economic,0.0,0.0,0,0,1
@spotuz|39856,v2,1,prices_inflation,0.9,-0.5,0,0,0
@spotuz|39857,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84218,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84219,v2,1,energy_utility,0.9,0.6,0,0,0
@uzdaily|84220,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84221,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84222,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84223,v2,1,energy_utility,0.7,0.4,0,0,0
@uzdaily|84224,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84225,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84226,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84227,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84228,v2,1,trade,0.8,0.5,0,0,0
@uzdaily|84229,v2,1,banking_finance,0.9,0.6,0,0,0
@uzdaily|84230,v2,1,construction_realty,0.8,0.5,0,0,0
@uzdaily|84231,v2,1,business,0.9,0.6,0,0,0
@uzdaily|84232,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84233,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84234,v2,1,business,0.8,0.3,0,0,0
@uzdaily|84235,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84236,v2,1,business,0.7,0.4,0,0,0
@uzdaily|84237,v2,1,business,0.7,0.4,0,0,0
@uzdaily|84238,v2,1,business,0.6,0.3,0,0,0
@uzdaily|84239,v2,1,business,0.7,0.4,0,0,0
@uzdaily|84240,v2,1,business,0.6,0.3,0,0,0
@uzdaily|84241,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84242,v2,1,banking_finance,0.8,0.5,0,0,0
@uzdaily|84243,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84244,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84245,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84246,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84247,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84248,v2,1,prices_inflation,0.9,0.6,0,0,0
@uzdaily|84249,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84250,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84251,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84252,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84253,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84254,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84255,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84256,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84257,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84258,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84259,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84260,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84261,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84262,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84263,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84264,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84265,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84266,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84267,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136385,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136386,v2,1,trade,0.9,0.0,0,0,0
@daryo|136388,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136389,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136390,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136391,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136392,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136393,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136394,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136395,v2,1,banking_finance,0.8,0.6,0,0,0
@daryo|136396,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136397,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136398,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136399,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136400,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136401,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136402,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136403,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136404,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136405,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136406,v2,1,prices_inflation,0.9,-0.7,0,0,0
@daryo|136407,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136408,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136409,v2,1,labour_income,0.8,0.6,0,0,0
@daryo|136410,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136411,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64047,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64048,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64049,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64050,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64051,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64052,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173880,v2,0,non_economic,0.0,0.0,0,1,0
@kunuzofficial|173881,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173882,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173883,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173884,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173885,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173886,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173887,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173888,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173889,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173891,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173892,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173893,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39858,v2,1,fiscal,0.9,0.7,0,0,0
@spotuz|39859,v2,1,banking_finance,0.8,-0.2,0,0,0
@spotuz|39860,v2,0,non_economic,0.0,0.0,0,1,0
@uzdaily|84268,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84269,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84270,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84271,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84272,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84273,v2,1,banking_finance,0.9,0.6,0,0,0
@uzdaily|84274,v2,1,macro,0.7,0.5,0,0,0
@uzdaily|84275,v2,1,labour_income,0.6,0.0,0,0,0
@uzdaily|84276,v2,1,fiscal,0.7,-0.6,0,0,0
@uzdaily|84277,v2,1,business,0.5,0.4,0,0,0
@uzdaily|84278,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84279,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84280,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84281,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84282,v2,1,energy_utility,0.8,0.5,0,0,0
@daryo|136412,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136413,v2,1,trade,0.9,0.0,0,0,0
@daryo|136414,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136415,v2,1,business,0.8,0.3,0,0,0
@daryo|136416,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136417,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136418,v2,1,business,0.7,0.0,0,0,0
@daryo|136419,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136420,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136421,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136422,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136424,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136425,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136426,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136427,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136428,v2,1,construction_realty,0.6,0.5,0,0,0
@daryo|136429,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136430,v2,0,non_economic,0.0,0.0,1,0,0
@daryo|136431,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136432,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136433,v2,1,energy_utility,0.8,0.5,0,0,0
@daryo|136434,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136435,v2,1,banking_finance,0.6,0.2,1,0,0
@daryo|136436,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136438,v2,1,energy_utility,0.7,0.6,0,0,0
@daryo|136439,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136440,v2,1,currency_fx,0.9,-0.6,0,0,0
@daryo|136441,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136442,v2,1,energy_utility,0.5,-0.4,0,0,0
@daryo|136443,v2,1,banking_finance,0.6,0.4,1,0,0
@daryo|136444,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136445,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136446,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136447,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136448,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136449,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136450,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136451,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136452,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136453,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136454,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64053,v2,1,construction_realty,0.9,0.5,0,0,0
@gazetauz|64054,v2,1,trade,0.8,0.5,0,0,0
@gazetauz|64055,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64056,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64057,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64058,v2,1,energy_utility,0.7,-0.4,0,0,0
@gazetauz|64059,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64060,v2,1,business,0.8,0.5,0,0,0
@gazetauz|64061,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64062,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64063,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64064,v2,1,prices_inflation,0.9,-0.3,0,0,0
@gazetauz|64065,v2,1,banking_finance,0.8,0.6,1,0,0
@gazetauz|64066,v2,1,energy_utility,0.8,0.5,0,0,0
@gazetauz|64067,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64068,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64069,v2,1,banking_finance,0.7,0.4,1,0,0
@gazetauz|64070,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64071,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64072,v2,1,currency_fx,0.9,-0.6,0,0,0
@gazetauz|64073,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64074,v2,1,business,0.6,0.0,0,0,0
@gazetauz|64075,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64082,v2,1,macro,0.8,0.5,0,0,0
@gazetauz|64083,v2,1,construction_realty,0.7,0.4,0,0,0
@gazetauz|64084,v2,1,energy_utility,0.9,-0.7,0,0,0
@kunuzofficial|173894,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173895,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173897,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173910,v2,1,business,0.8,0.0,0,0,0
@kunuzofficial|173911,v2,0,non_economic,0.0,0.0,0,1,1
@kunuzofficial|173912,v2,1,energy_utility,0.7,-0.5,0,0,0
@kunuzofficial|173913,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173914,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173915,v2,0,non_economic,0.0,0.0,0,1,0
@kunuzofficial|173916,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173917,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39861,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39862,v2,1,energy_utility,0.8,0.6,0,0,0
@spotuz|39863,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39864,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39865,v2,1,trade,0.6,0.5,0,0,0
@spotuz|39866,v2,1,business,0.8,0.0,0,0,0
@spotuz|39867,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39868,v2,1,business,0.7,0.5,0,0,0
@spotuz|39869,v2,1,business,0.8,0.6,0,0,0
@spotuz|39870,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39871,v2,1,energy_utility,0.8,0.0,0,0,0
@spotuz|39872,v2,1,trade,0.7,0.5,0,0,0
@spotuz|39873,v2,1,currency_fx,0.9,-0.6,0,0,0
@spotuz|39874,v2,1,trade,0.8,0.2,0,0,0
@spotuz|39875,v2,0,non_economic,0.0,0.0,1,0,0
@spotuz|39876,v2,1,business,0.7,0.5,0,0,0
@spotuz|39877,v2,1,trade,0.8,0.6,0,0,0
@spotuz|39878,v2,0,non_economic,0.0,0.0,1,0,0
@spotuz|39879,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84283,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84284,v2,1,banking_finance,0.8,0.6,0,0,0
@uzdaily|84285,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84286,v2,1,business,0.9,0.6,0,0,0
@uzdaily|84287,v2,1,banking_finance,0.8,0.5,0,0,0
@uzdaily|84288,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84289,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84290,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84291,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84292,v2,1,trade,0.7,0.5,0,0,0
@uzdaily|84293,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84294,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84295,v2,1,energy_utility,0.6,-0.4,0,0,0
@uzdaily|84296,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84297,v2,1,energy_utility,0.8,-0.5,0,0,0
@uzdaily|84298,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84299,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84300,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84301,v2,1,business,0.7,0.6,0,0,0
@uzdaily|84302,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84303,v2,1,construction_realty,0.8,0.6,0,0,0
@uzdaily|84304,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84305,v2,1,macro,0.9,0.7,0,0,0
@uzdaily|84306,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84307,v2,1,energy_utility,0.8,0.6,0,0,0
@uzdaily|84308,v2,1,construction_realty,0.7,0.5,0,0,0
@uzdaily|84309,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84310,v2,1,construction_realty,0.6,0.4,0,0,0
@uzdaily|84311,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84312,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84313,v2,1,trade,0.7,0.5,0,0,0
@uzdaily|84314,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84315,v2,1,macro,0.9,0.7,0,0,0
@uzdaily|84316,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84317,v2,1,macro,0.9,0.6,0,0,0
@uzdaily|84318,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84320,v2,1,business,0.6,0.3,0,0,0
@uzdaily|84321,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84322,v2,1,trade,0.7,0.4,0,0,0
@uzdaily|84323,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84324,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84325,v2,1,banking_finance,0.8,0.5,0,0,0
@uzdaily|84326,v2,1,energy_utility,0.7,-0.4,0,0,0
@uzdaily|84327,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84328,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84329,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84330,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84331,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84332,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84333,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84334,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84335,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84336,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84337,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84338,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173898,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173899,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173900,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173901,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173902,v2,0,non_economic,0.0,0.0,0,0,0
